,country_name,country_id,x_coord,y_coord
10,Equatorial Guinea,226.0,"[1093713.997, 1112304.352, 1261583.789, 1261583.789, 1107740.253, 1044956.06, 1092712.122, 1093713.997]","[260225.816, 241509.667, 241843.865, 111325.143, 102529.667, 122904.323, 212436.856, 260225.816]"
11,Eritrea,232.0,"[4293370.121, 4332888.54, 4367954.18, 4420719.618, 4436526.986, 4438864.695, 4476156.725, 4511667.642, 4539608.835, 4585249.826, 4640798.252, 4701133.416, 4718499.256, 4736866.972, 4762915.733, 4795087.066, 4800653.04, 4765921.359, 4720391.688, 4557642.592, 4467585.124, 4444987.267, 4406804.682, 4369401.333, 4358603.343, 4280791.018, 4220678.493, 4177597.85, 4153552.84, 4120824.91, 4068393.43, 4055703.008, 4114145.741, 4103125.111, 4119043.798, 4163905.553, 4175816.739, 4257191.286, 4293370.121]","[2036378.096, 1969187.469, 1813757.37, 1700150.987, 1708569.175, 1747815.742, 1683323.272, 1691735.691, 1655455.906, 1645905.23, 1566875.016, 1532946.736, 1483734.489, 1486021.486, 1441801.039, 1441115.993, 1426619.655, 1393658.804, 1399130.711, 1583625.876, 1637048.192, 1621871.873, 1644179.59, 1621182.255, 1649241.802, 1621641.998, 1676987.039, 1595334.879, 1625665.107, 1603143.806, 1604751.818, 1708453.838, 1837635.087, 1866762.759, 1930023.046, 1927577.627, 1960322.597, 1985060.144, 2036378.096]"
12,French Southern Territories,260.0,"[7685720.283, 7677482.641, 7695293.76, 7677482.641, 7670469.513, 7669690.277, 7692510.772, 7701638.971, 7679597.711, 7750842.185, 7754404.409, 7719004.811, 7742159.265, 7726351.897, 7769877.818, 7829099.787, 7851252.366, 7852699.52, 7828654.51, 7835222.359, 7749283.713, 7786464.423, 7826762.078, 7808394.362, 7820416.867, 7817633.88, 7777002.266, 7766872.192, 7755851.563, 7757966.633, 7730248.08, 7714440.712, 7715887.865, 7706870.987, 7695182.44, 7705980.431, 7688169.312, 7691731.536, 7656331.938, 7670135.555, 7659782.842, 7673141.181, 7654439.506, 7672918.542, 7651545.2, 7669022.36, 7657111.174, 7685720.283]","[-6216523.575, -6235756.036, -6229677.918, -6241838.513, -6251139.624, -6257910.489, -6235080.474, -6237445.175, -6289636.387, -6270620.481, -6294907.295, -6293716.802, -6316364.96, -6321823.24, -6325065.77, -6283349.61, -6292356.445, -6326260.701, -6334117.332, -6351564.8, -6340100.125, -6376601.916, -6369220.2, -6382958.836, -6387944.664, -6394998.666, -6396375.751, -6365789.057, -6357045.995, -6387600.718, -6384677.752, -6354818.828, -6374369.548, -6358588.226, -6355332.737, -6374369.548, -6368362.282, -6392933.464, -6399647.236, -6352421.001, -6334459.091, -6330017.304, -6312614.444, -6299670.947, -6288446.638, -6274182.705, -6248771.099, -6216523.575]"
13,Gabon,266.0,"[1298987.138, 1474649.295, 1461068.317, 1476430.406, 1464073.943, 1536765.57, 1590087.606, 1612128.866, 1552795.577, 1538212.724, 1614355.255, 1616470.326, 1569938.779, 1543667.379, 1551793.702, 1532090.152, 1501699.931, 1446819.422, 1408302.878, 1385037.104, 1393052.108, 1333273.541, 1305221.03, 1290415.537, 1282845.812, 1283959.007, 1331158.471, 1324813.26, 1298764.499, 1273717.614, 1241546.281, 1070893.501, 1031375.082, 968368.25, 985511.452, 1002877.293, 1016346.951, 1041059.878, 1057757.802, 1059204.955, 1069001.07, 1072006.696, 1084808.438, 1091042.329, 1095272.47, 1086478.23, 1111747.755, 1058314.399, 1036384.459, 1057757.802, 1061653.984, 1056867.246, 1052859.744, 1051523.91, 1051412.591, 1075791.559, 1063212.457, 1075680.24, 1107740.253, 1261583.789, 1261583.789, 1298987.138]","[257774.768, 253207.006, 176129.815, 147956.871, 137601.563, 159982.881, 148513.619, 91619.092, 39518.672, -17143.222, -63675.806, -159426.109, -279835.615, -275044.348, -262008.42, -232597.955, -271256.014, -263345.387, -201744.55, -208872.689, -269696.139, -260337.228, -284181.32, -263345.387, -264348.12, -316722.718, -380158.312, -406591.244, -417300.214, -390306.869, -441176.565, -268136.281, -209540.965, -70466.671, -94847.702, -70689.324, -79484.174, 39852.637, 5565.975, 19480.941, 3228.265, 17365.862, 12801.75, 2449.029, 1447.153, 15028.145, 19146.981, 31614.865, 56996.338, 74585.759, 66013.637, 66904.241, 65790.986, 64232.432, 62562.557, 50316.932, 104756.35, 118005.392, 102529.667, 111325.143, 241843.865, 257774.768]"
14,Ghana,288.0,"[-15362.09, 2671.668, -6567.85, 44305.157, 42746.684, 25492.163, 63118.151, 58776.691, 41633.49, 81263.228, 65567.18, 57886.135, 73248.225, 59221.969, 83489.618, 133472.069, 103304.487, 71467.113, 75029.337, 20037.508, -220635.231, -345758.338, -306907.836, -303234.293, -308911.587, -336852.779, -359784.594, -328726.456, -309579.504, -277519.491, -291434.427, -309468.184, -295775.887, -308132.351, -326500.066, -315813.395, -68795.445, -15362.09]","[1246285.198, 1239251.957, 1190400.232, 1153835.125, 1072799.512, 1058238.443, 1051806.227, 992273.104, 978304.453, 931813.019, 916176.951, 832799.736, 816747.765, 762007.112, 718859.91, 681678.812, 644856.443, 654703.439, 642171.165, 640940.451, 529932.839, 567474.737, 568704.112, 600675.386, 626173.722, 636577.201, 761222.313, 807882.105, 888068.22, 916626.833, 997118.171, 1013122.23, 1034658.816, 1166056.997, 1189494.132, 1231766.595, 1222128.821, 1246285.198]"
15,Guinea,324.0,"[-906029.336, -873746.683, -880982.45, -860165.705, -887772.939, -855935.565, -850258.271, -911595.31, -917606.563, -888440.856, -884210.715, -897457.735, -910927.393, -965807.902, -983841.66, -1013897.922, -1024918.552, -1055531.412, -1041059.878, -1055197.453, -1074010.447, -1149151.103, -1191229.871, -1164847.152, -1177092.296, -1194458.136, -1186999.73, -1247668.853, -1384703.146, -1423331.009, -1480771.867, -1471198.39, -1481217.144, -1492794.372, -1500141.458, -1527748.692, -1506931.947, -1562257.734, -1561812.456, -1609234.559, -1617138.243, -1632500.332, -1618585.396, -1636507.834, -1627379.636, -1641739.85, -1639736.099, -1648530.339, -1649198.256, -1628270.192, -1667343.333, -1632389.013, -1525967.58, -1524743.065, -1553797.452, -1520401.605, -1525967.58, -1454166.508, -1454055.189, -1435242.195, -1375797.587, -1272715.738, -1279840.186, -1259134.76, -1217167.312, -1188001.606, -1151043.535, -1079242.463, -1037386.335, -1046959.811, -1019463.897, -976494.573, -985066.174, -929851.707, -965362.624, -922727.259, -926734.761, -884433.354, -908812.323, -906029.336]","[1066364.872, 1053611.654, 1027328.31, 1014249.514, 986865.328, 966254.603, 935751.031, 950493.605, 919888.612, 915164.733, 895487.239, 897623.239, 844140.297, 859527.288, 812146.405, 802608.336, 824829.227, 822359.752, 865368.902, 933275.668, 948805.27, 950381.047, 924950.468, 969069.681, 1011769.531, 1015151.363, 1041088.22, 1118889.975, 1105328.056, 1040185.784, 1010191.439, 1025862.371, 1044021.278, 1037253.011, 1070315.839, 1063204.391, 1095950.627, 1119229.087, 1138111.283, 1142522.314, 1177830.211, 1171716.703, 1212607.141, 1190173.705, 1210567.129, 1196970.166, 1222242.191, 1211700.454, 1224623.038, 1233921.3, 1228931.668, 1289425.186, 1311698.989, 1346618.873, 1366200.443, 1382148.291, 1422625.878, 1419088.991, 1400954.905, 1408937.083, 1380667.062, 1396052.639, 1367111.521, 1348439.885, 1372122.942, 1334443.634, 1371553.421, 1349350.431, 1377590.899, 1398902.695, 1401524.989, 1343090.972, 1306356.394, 1274773.864, 1227797.764, 1234261.529, 1185756.721, 1147499.511, 1113125.551, 1066364.872]"
16,Guinea-Bissau,624.0,"[-1693392.094, -1525967.58, -1520401.605, -1553797.452, -1524743.065, -1525967.58, -1632389.013, -1678475.282, -1670348.959, -1695952.442, -1691165.704, -1715210.714, -1708197.586, -1726008.705, -1701407.097, -1689384.592, -1690386.468, -1678141.324, -1673577.225, -1699069.388, -1717325.784, -1714542.797, -1731018.082, -1712316.407, -1687937.439, -1671016.876, -1670794.237, -1664337.707, -1663113.192, -1663001.873, -1714765.436, -1776213.795, -1764859.207, -1792355.121, -1820296.313, -1782670.326, -1830982.985, -1855361.953, -1746046.213, -1693392.094]","[1423652.796, 1422625.878, 1382148.291, 1366200.443, 1346618.873, 1311698.989, 1289425.186, 1222922.416, 1252866.035, 1231879.997, 1246171.746, 1254681.67, 1279429.763, 1270345.705, 1302492.101, 1295787.535, 1304537.844, 1297378.321, 1305106.13, 1316473.991, 1293628.739, 1309539.107, 1313517.952, 1333078.487, 1331940.909, 1336491.469, 1340018.614, 1341156.488, 1342521.994, 1344456.563, 1341725.442, 1315564.411, 1344797.97, 1331827.154, 1356749.625, 1384997.014, 1366314.326, 1386592.417, 1394684.71, 1423652.796]"
17,Kenya,404.0,"[3943381.642, 3962639.914, 4122049.425, 4244278.225, 4289807.897, 4403019.819, 4437862.82, 4537493.764, 4586029.062, 4665065.901, 4563431.206, 4563431.206, 4626326.718, 4595491.219, 4589368.647, 4564989.678, 4568885.861, 4557976.551, 4550295.506, 4539052.237, 4559535.023, 4552521.895, 4536380.569, 4538495.64, 4473485.057, 4466694.568, 4428511.983, 4433298.721, 4419161.146, 4404466.973, 4416489.478, 4385876.618, 4364391.956, 4185612.854, 4198080.637, 4185835.493, 3777515.601, 3774955.252, 3843416.739, 3877369.184, 3870801.334, 3899855.721, 3891172.801, 3835624.375, 3836403.611, 3794770.122, 3783972.131, 3826830.135, 3943381.642]","[556634.792, 515412.684, 488948.128, 402129.512, 407595.161, 379266.177, 431245.95, 477449.3, 438610.125, 443743.077, 314382.147, -93511.722, -185038.945, -220679.247, -209986.484, -228699.225, -207647.522, -232152.382, -216892.158, -215332.79, -256994.897, -246968.322, -251201.689, -273261.59, -304685.943, -365439.028, -402575.677, -427229.37, -452559.035, -448541.53, -455907.092, -517981.438, -521443.805, -392202.862, -368784.146, -335448.846, -111325.143, 11688.553, 123127.004, 140941.944, 158089.862, 213105.144, 275044.348, 354066.372, 408487.54, 429795.499, 470081.935, 514519.224, 556634.792]"
18,Liberia,430.0,"[-1086700.869, -1055197.453, -1047071.13, -1055531.412, -1024918.552, -1013897.922, -987626.522, -965807.902, -951781.646, -921168.786, -957570.26, -879757.936, -862058.137, -826547.219, -820313.328, -846139.45, -838569.724, -1006996.114, -1280062.825, -1180765.839, -1180654.519, -1146813.394, -1144030.407, -1086700.869]","[955221.295, 933275.668, 899084.771, 822359.752, 824829.227, 802608.336, 809901.991, 859527.288, 859864.284, 781742.995, 725806.027, 701050.341, 661642.027, 651793.938, 594637.724, 545461.269, 485933.72, 555629.106, 772659.089, 868177.628, 897848.087, 915614.605, 948580.163, 955221.295]"
19,Libya,434.0,"[1294311.719, 1378469.254, 1490345.343, 1692612.858, 1752391.424, 1987386.869, 2121526.856, 2184645.007, 2233514.263, 2245759.407, 2217595.576, 2237521.765, 2298858.804, 2407951.905, 2465392.763, 2572259.474, 2570812.32, 2595970.525, 2786549.494, 2799573.874, 2767402.541, 2784768.382, 2749257.464, 2782987.27, 2782987.27, 2671667.779, 2671667.779, 1781111.853, 1579512.255, 1502813.126, 1335833.89, 1291640.052, 1271491.224, 1213048.491, 1137128.598, 1116311.854, 1046403.213, 1103621.432, 1088815.939, 1109410.045, 1089038.578, 1045401.338, 1102953.515, 1140579.503, 1128111.72, 1143919.087, 1290749.496, 1279617.547, 1294311.719]","[3910179.543, 3871171.349, 3881772.982, 3813559.179, 3684545.607, 3623012.791, 3537916.581, 3557910.162, 3614840.155, 3653675.757, 3731847.964, 3787224.737, 3840216.207, 3885883.688, 3887342.672, 3846955.931, 3803940.375, 3783411.053, 3755174.912, 3718370.282, 3685328.131, 3603822.087, 3523617.991, 3407886.844, 2273030.927, 2273030.927, 2213892.183, 2686408.661, 2589022.857, 2653558.967, 2692598.219, 2785855.029, 2777920.032, 2821184.593, 2832570.897, 2919288.582, 3023252.642, 3079313.317, 3156493.956, 3234230.759, 3430106.638, 3525163.007, 3549392.895, 3600194.738, 3695113.908, 3720462.921, 3823053.835, 3884159.669, 3910179.543]"
20,Madagascar,450.0,"[5482262.283, 5495954.58, 5482039.644, 5476028.391, 5494730.066, 5511539.309, 5525676.884, 5535139.041, 5558182.175, 5617738.103, 5584008.297, 5554619.952, 5523673.133, 5531799.456, 5550389.811, 5534582.443, 5547829.463, 5519999.59, 5504080.903, 5502522.43, 5459998.384, 5436176.013, 5354022.229, 5247378.157, 5200957.929, 5167005.485, 5068376.416, 5025852.37, 4901063.221, 4860654.246, 4872231.473, 4812341.587, 4842175.211, 4856090.147, 4853084.521, 4873344.668, 4951936.228, 4950377.756, 4902510.375, 4890265.231, 4946481.573, 4946704.212, 5008041.252, 5036761.68, 5041659.738, 5048450.227, 5071938.64, 5077170.656, 5083961.145, 5129156.858, 5140177.487, 5147747.213, 5145186.864, 5155205.619, 5176578.961, 5154760.341, 5173239.376, 5227340.649, 5240031.071, 5219882.243, 5255393.16, 5237248.083, 5283556.992, 5276209.905, 5286228.659, 5319067.909, 5316841.519, 5334763.957, 5333316.804, 5340552.571, 5348010.977, 5331424.373, 5350571.325, 5372723.904, 5379848.351, 5402000.93, 5396100.997, 5414802.671, 5433726.985, 5451649.423, 5423485.591, 5447753.24, 5482262.283]","[-1340587.546, -1369844.92, -1362670.275, -1380439.188, -1371895.132, -1386250.538, -1438033.484, -1430385.72, -1464759.615, -1740885.223, -1804259.548, -1739383.876, -1751743.93, -1817580.768, -1830561.902, -1890929.125, -1902091.716, -1910234.672, -1945517.111, -2056753.414, -2146343.23, -2265687.62, -2483573.682, -2866412.62, -2897746.807, -2893319.199, -2946167.153, -2949869.86, -2875744.624, -2762915.633, -2687986.165, -2550590.356, -2429120.375, -2444900.275, -2425536.016, -2424102.476, -2271490.962, -2208932.914, -2084186.771, -1978756.337, -1886395.931, -1826736.339, -1826736.339, -1796733.557, -1820014.171, -1802522.564, -1798354.334, -1812598.889, -1778102.724, -1792450.62, -1770469.52, -1772551.057, -1785391.28, -1801712.016, -1804491.156, -1783655.704, -1748046.794, -1712375.611, -1728299.905, -1759371.088, -1743657.19, -1709722.578, -1651312.999, -1700958.085, -1699459.21, -1644754.79, -1602799.245, -1603603.228, -1584429.267, -1617274.767, -1604636.957, -1527677.94, -1519662.167, -1553229.756, -1522753.685, -1520120.148, -1501692.48, -1513938.058, -1503179.969, -1447510.401, -1396166.636, -1401981.064, -1340587.546]"
21,Malawi,454.0,"[3673543.196, 3778072.198, 3789315.467, 3845086.531, 3853324.174, 3892174.676, 3854660.008, 3826607.496, 3847869.519, 3906757.529, 3999041.387, 3986796.243, 3941043.933, 3911432.948, 3928464.83, 3905533.015, 3912212.184, 3834622.499, 3813360.477, 3850541.187, 3842971.461, 3824826.384, 3749017.811, 3707161.682, 3690241.12, 3676660.142, 3637920.959, 3675769.586, 3678663.893, 3734323.638, 3703933.417, 3700705.152, 3719406.826, 3701484.388, 3751689.479, 3709610.711, 3716957.798, 3696586.331, 3673097.918, 3673543.196]","[-1047518.673, -1087140.24, -1061737.113, -1126464.221, -1237437.17, -1294764.929, -1297264.691, -1363467.373, -1498832.148, -1538216.559, -1676065.54, -1806923.177, -1819666.526, -1868736.913, -1936429.021, -1935380.641, -1901161.284, -1836823.299, -1793029.349, -1721836.61, -1639923.514, -1618538.889, -1643719.439, -1578002.824, -1565957.468, -1580183.048, -1530197.671, -1482133.702, -1414525.9, -1386592.417, -1362100.931, -1278975.499, -1249802.379, -1219294.708, -1182472.662, -1126577.282, -1108040.042, -1073928.507, -1075847.876, -1047518.673]"
22,Mauritania,478.0,"[-728029.47, -538007.099, -731591.693, -624391.024, -593666.844, -612257.199, -1038722.169, -1038722.169, -1046514.533, -1193456.261, -1213271.13, -1270155.39, -1281843.936, -1307558.739, -1313347.352, -1342179.1, -1430789.415, -1501588.611, -1541552.309, -1596878.095, -1808941.725, -1837773.474, -1786121.23, -1800592.764, -1842114.934, -1830871.665, -1815509.575, -1833765.972, -1803041.792, -1826752.844, -1839331.946, -1840556.461, -1856586.467, -1884638.979, -1895325.65, -1892765.302, -1899221.832, -1895882.248, -1897329.401, -1898108.638, -1900223.708, -1887755.925, -1447153.38, -1459175.885, -1335833.89, -1335833.89, -964806.027, -964806.027, -728029.47]","[3001682.116, 2875744.624, 2875744.624, 1862698.872, 1843318.419, 1746891.557, 1747122.6, 1770353.884, 1739845.819, 1740192.282, 1701534.6, 1762607.592, 1763185.586, 1741809.177, 1677217.419, 1657067.221, 1713529.194, 1821984.257, 1817928.381, 1878842.665, 1866530.517, 1811672.147, 2007255.189, 2144225.064, 2199726.249, 2199136.228, 2210349.717, 2204683.135, 2298518.097, 2352334.876, 2360427.104, 2338301.07, 2353643.667, 2411802.73, 2396768.072, 2392832.528, 2379124.545, 2374716.386, 2364593.637, 2364474.58, 2378647.935, 2431271.343, 2431629.863, 2624159.877, 2687500.763, 2999080.943, 2999080.943, 3160251.427, 3001682.116]"
23,Morocco,504.0,"[-601013.931, -583982.049, -529324.179, -372029.738, -330396.249, -321268.05, -246127.394, -193584.594, -206386.336, -187462.022, -185903.55, -153843.536, -110985.532, -138815.405, -144604.019, -128240.053, -323717.079, -314254.923, -408208.573, -422123.509, -420453.717, -394738.914, -404646.349, -481345.478, -587432.953, -620049.564, -645207.769, -848031.881, -964806.027, -964806.027, -1466634.291, -1437802.543, -1282957.131, -1137462.557, -1075680.24, -1069335.029, -1101061.083, -1096051.706, -1031263.763, -1033824.111, -947774.145, -758308.371, -660681.178, -601013.931]","[4288794.348, 4239287.902, 4194499.94, 4189322.824, 4223973.955, 4182106.152, 4175710.391, 4129145.958, 4111818.753, 4095328.615, 3932794.846, 3860843.944, 3831367.884, 3806574.892, 3785120.485, 3777889.938, 3778809.947, 3736824.098, 3715231.999, 3663566.506, 3646002.882, 3641583.39, 3594367.279, 3571989.187, 3491215.898, 3437521.686, 3454413.156, 3422695.824, 3339294.76, 3207305.994, 3207054.61, 3243427.528, 3286723.417, 3415033.905, 3512808.134, 3557135.628, 3585178.367, 3684415.191, 3786830.162, 3835196.945, 3930797.61, 4032293.725, 4271901.271, 4288794.348]"
24,Mozambique,508.0,"[4503096.042, 4524246.745, 4500647.013, 4521129.799, 4489737.703, 4506324.307, 4514005.352, 4516565.7, 4504209.236, 4501203.61, 4517010.978, 4524246.745, 4496750.831, 4506769.585, 4519460.007, 4518569.451, 4503318.681, 4521241.119, 4524580.703, 4508662.016, 4533820.221, 4523022.23, 4543505.017, 4546955.921, 4546399.323, 4521797.716, 4539608.835, 4521909.036, 4531927.79, 4508662.016, 4526473.135, 4515675.144, 4454672.063, 4423057.328, 4437083.584, 4366952.304, 4349475.144, 4246615.935, 4243944.267, 4237153.778, 4239825.446, 4139081.307, 4116817.409, 4108245.808, 4102679.833, 4115370.255, 4054701.133, 4042344.669, 3993475.413, 3883380.436, 3855105.286, 3872248.487, 3858444.87, 3909540.517, 3896182.178, 3926461.079, 3931359.137, 3950840.048, 3954624.91, 3955181.508, 3956962.62, 3963530.47, 3932694.971, 3933362.888, 3956294.703, 3952064.562, 3897963.29, 3706048.487, 3656622.634, 3646047.282, 3643932.212, 3641371.863, 3639813.39, 3617772.131, 3655064.161, 3669535.695, 3661743.33, 3579478.226, 3571908.501, 3554542.661, 3560553.913, 3513243.129, 3485079.298, 3617549.492, 3602632.681, 3617549.492, 3676660.142, 3680445.005, 3654952.841, 3648718.95, 3659850.899, 3639924.71, 3666418.749, 3659628.26, 3681112.922, 3666418.749, 3679443.129, 3654952.841, 3663747.081, 3672430.001, 3552427.59, 3481851.033, 3386895.507, 3363741.053, 3700371.193, 3749017.811, 3827052.774, 3845086.531, 3850875.145, 3813360.477, 3834622.499, 3912212.184, 3905533.015, 3928464.83, 3911432.948, 3941043.933, 3986796.243, 3999041.387, 3906757.529, 3847869.519, 3825828.26, 3854660.008, 3953511.716, 3990024.509, 4027873.135, 4031657.998, 4077410.309, 4098227.054, 4163237.636, 4202644.736, 4220567.174, 4284575.881, 4328435.761, 4368956.055, 4503096.042]","[-1173301.584, -1196290.46, -1206374.155, -1212947.155, -1267620.984, -1277726.307, -1345480.796, -1391151.184, -1397876.643, -1408937.083, -1406200.093, -1430842.246, -1449337.637, -1468987.845, -1457790.128, -1504209.817, -1517028.928, -1523555.247, -1577084.889, -1594531.152, -1597286.891, -1639578.458, -1620377.723, -1652003.436, -1670076.63, -1673070.905, -1688969.648, -1682286.323, -1698075.715, -1709722.578, -1711222.083, -1746082.924, -1826736.339, -1836359.433, -1855385.727, -1886512.155, -1921639.897, -1954842.211, -1943186.467, -1943652.575, -1957407.323, -2003749.15, -2039421.402, -2025028.174, -2023390.554, -2044104.288, -2101674.417, -2140459.997, -2149520.908, -2255624.866, -2231732.593, -2255269.808, -2338895.502, -2383295.425, -2405596.404, -2468117.903, -2534953.469, -2522934.946, -2548665.031, -2536276.029, -2532308.661, -2622830.307, -2717866.792, -2753164.403, -2728204.469, -2766573.913, -2834653.18, -2907467.535, -2945426.723, -2982741.342, -2971240.312, -2968768.151, -2968891.749, -2994127.615, -3035415.738, -3009364.486, -3105866.68, -3105492.343, -3000195.675, -2979277.716, -2790617.975, -2690292.026, -2562387.792, -2432585.953, -2408818.647, -2345792.343, -2277177.619, -2246513.846, -2234215.037, -2209169.041, -2163650.156, -2147520.088, -2127758.195, -2098386.988, -2078439.111, -2041294.428, -1961022.321, -1911863.626, -1908838.523, -1885931.041, -1851904.112, -1805301.802, -1805765.04, -1689315.386, -1574101.821, -1643719.439, -1618883.66, -1644984.874, -1718374.841, -1793029.349, -1836823.299, -1901161.284, -1935380.641, -1936429.021, -1868736.913, -1819666.526, -1806923.177, -1676065.54, -1538216.559, -1498832.148, -1368478.19, -1297264.691, -1298173.744, -1278748.37, -1294310.448, -1312608.457, -1315905.5, -1294537.688, -1310562.191, -1294196.829, -1262172.227, -1279429.763, -1251617.844, -1251958.255, -1173301.584]"
25,Namibia,516.0,"[1466189.013, 1498582.985, 1553574.814, 2050727.659, 2104383.654, 2262457.331, 2315890.686, 2699497.652, 2780538.241, 2812152.976, 2778534.49, 2735676.486, 2693486.399, 2628921.095, 2593410.177, 2337597.987, 2337597.987, 2226278.496, 2226278.496, 2177965.837, 2144569.99, 2146907.699, 2024790.218, 1939185.53, 1934844.069, 1901336.903, 1831762.221, 1749385.798, 1702520.292, 1650200.132, 1655654.787, 1608677.961, 1614466.575, 1493350.969, 1399285.999, 1313569.991, 1308115.336, 1344739.449, 1398618.082, 1466189.013]","[-1916751.215, -1922105.543, -1971287.583, -1966270.986, -2016490.573, -2021402.189, -2041996.857, -1976071.952, -1985410.411, -2012982.984, -2012749.166, -2046211.935, -2039655.521, -2096391.311, -2037665.593, -2074686.417, -2511525.235, -2511525.235, -3303042.75, -3315833.786, -3344245.874, -3364068.865, -3365213.406, -3340564.1, -3286344.134, -3253261.088, -3328890.74, -3248595.564, -3163634.019, -2968026.584, -2885942.753, -2758283.042, -2577086.041, -2377099.04, -2164710.261, -2035090.678, -1950179.156, -1937360.957, -1949130.107, -1916751.215]"
26,Senegal,686.0,"[-1663892.429, -1596878.095, -1541552.309, -1501588.611, -1473313.461, -1353533.689, -1358097.788, -1328486.803, -1343737.573, -1317132.215, -1294534.358, -1264589.415, -1267261.083, -1375797.587, -1435242.195, -1454055.189, -1454166.508, -1694060.011, -1746046.213, -1867495.778, -1846456.394, -1839665.905, -1838107.432, -1821854.786, -1815175.617, -1810054.92, -1805602.141, -1820407.633, -1821854.786, -1828533.956, -1834322.569, -1866159.944, -1859146.816, -1759961.149, -1759293.232, -1701518.417, -1682260.145, -1597546.012, -1536320.292, -1548899.395, -1596098.859, -1677584.726, -1710312.657, -1724227.593, -1841780.975, -1852133.688, -1850575.215, -1840667.78, -1838330.071, -1858367.579, -1857810.982, -1865825.985, -1888646.481, -1919927.258, -1951875.952, -1907014.197, -1876846.615, -1811168.115, -1663892.429]","[1879307.407, 1878842.665, 1817928.381, 1821984.257, 1761336.055, 1653154.207, 1620952.386, 1565498.706, 1541310.195, 1495285.747, 1504896.403, 1457675.889, 1391835.059, 1380667.062, 1408937.083, 1400954.905, 1419088.991, 1423766.901, 1394684.71, 1392063.021, 1418062.233, 1407112.395, 1413727.432, 1407796.64, 1414069.63, 1412358.681, 1415210.318, 1414639.968, 1409507.322, 1411788.387, 1427304.357, 1410875.94, 1478132.137, 1478017.815, 1499518.6, 1502493.426, 1527906.996, 1486936.337, 1504209.817, 1524585.862, 1511648.75, 1554261.506, 1549103.154, 1527105.306, 1527219.832, 1541539.368, 1547727.762, 1553688.307, 1560338.178, 1548415.449, 1579379.787, 1555178.651, 1620032.932, 1654420.115, 1659484.387, 1679175.737, 1718605.61, 1865485.458, 1879307.407]"
27,Sierra Leone,694.0,"[-1247891.492, -1186999.73, -1194458.136, -1177092.296, -1164847.152, -1181767.714, -1191229.871, -1155607.634, -1143696.448, -1146813.394, -1180654.519, -1180765.839, -1279394.908, -1393831.344, -1375129.67, -1390380.44, -1373125.919, -1395835.095, -1386595.577, -1404072.737, -1432681.847, -1443145.879, -1465409.777, -1479881.311, -1452385.396, -1449602.409, -1441364.767, -1429008.303, -1455279.703, -1466077.694, -1475094.573, -1459509.844, -1480771.867, -1423331.009, -1384703.146, -1247891.492]","[1115951.136, 1041088.22, 1015151.363, 1011769.531, 969069.681, 954433.31, 924950.468, 948917.823, 940814.71, 915614.605, 897848.087, 868177.628, 772434.815, 824267.972, 824267.972, 831340.251, 842231.305, 854360.303, 867278.817, 858291.653, 873683.215, 922925.656, 912578.058, 940927.243, 935638.511, 957022.457, 951394.077, 956459.586, 970533.595, 952519.694, 983823.763, 998245.012, 1011093.198, 1040185.784, 1105328.056, 1115951.136]"
28,Somalia,706.0,"[5654807.493, 5709688.002, 5686644.868, 5696440.983, 5679743.059, 5703454.111, 5697442.858, 5722935.022, 5666384.72, 5657701.8, 5579889.476, 5546270.99, 5449645.672, 5341665.766, 5122032.41, 4983550.964, 4848965.699, 4683099.658, 4662728.191, 4659277.287, 4657162.217, 4652932.076, 4651484.923, 4626326.718, 4563431.206, 4563431.206, 4684212.853, 4769372.264, 4800764.36, 4897946.275, 5006037.501, 5343446.878, 5232127.387, 4897500.997, 4820022.632, 4750002.672, 4820022.632, 4886369.048, 4962177.622, 5004033.75, 5099100.595, 5169788.472, 5277879.697, 5310162.35, 5402446.208, 5502188.471, 5595919.483, 5654807.493]","[1344115.16, 1326708.592, 1267848.036, 1183718.303, 1166509.74, 1168094.387, 1182699.139, 1167188.866, 1154514.008, 1051919.064, 914939.799, 885033.512, 668581.396, 502123.495, 270587.494, 190607.333, 79595.502, -93511.722, -134817.942, -134929.286, -130141.514, -127357.96, -127803.327, -185038.945, -93511.722, 314382.147, 465617.171, 477337.668, 516529.523, 552500.392, 547584.109, 893576.165, 893576.165, 1006359.185, 1074380.115, 1189494.132, 1286244.486, 1201728.489, 1161303.546, 1164811.984, 1217140.94, 1196290.46, 1252525.615, 1242768.391, 1267620.984, 1270459.24, 1298514.645, 1344115.16]"
